Feature,Fisher Score,Normalized Fisher Score
DACT3,0.06239511161684171,0.1788657415546414
FAM83E,0.03775529927816971,0.0330371325380754
FUT1,0.05165612839411082,0.11530799346395569
TULP2,0.04286557067513105,0.06328183405093524
CTU1,0.04869065454203357,0.09775709165596201
LILRA3,0.033759510912676795,0.009388402943253535
LILRA4,0.03536438913401583,0.018886736592959637
TNNI3,0.04027653544163688,0.04795885181365724
PTPRH,0.04086211060555102,0.05142452803125658
TMEM86B,0.03664535837059461,0.026468042789440375
FAM71E2,0.04271584979702332,0.06239572391766443
SBK2,0.03695511298534871,0.028301298821798892
ZNF835,0.060440996147009374,0.16730047730235847
ZNF418,0.040044465647426246,0.046585366706736096
SLC27A5,0.05339501992939668,0.12559947338011662
RSAD2,0.1311604878269073,0.5858477032425524
FAM84A,0.08199691945653348,0.29487735447532376
C2orf70,0.03995691713143683,0.046067218348594445
CRIM1,0.04881146718201056,0.0984721108694733
CYP1B1-AS1,0.036262711267223115,0.0242033788357582
GALM,0.06784436022933572,0.2111166505478989
VRK2,0.054894082911081755,0.13447154863956412
OTX1,0.04388878816432384,0.06933765871061484
ANAPC1,0.03664027190786022,0.026437938997448132
CNGA3,0.04530203861855236,0.07770185991066679
POU3F3,0.04078676412866294,0.05097859639152397
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,0.05605646080986431,0.14135098220834244
FMNL2,0.08143346712075737,0.29154261031234147
GPD2,0.08019069481088911,0.2841873693396677
DHRS9,0.10338821539558143,0.421479898722672
METAP1D,0.038272784153971534,0.03609982224480057
HOXD12,0.0564755986829913,0.14383161364271174
MTX2,0.04491394152334824,0.075404940649307
HNRNPA3///HNRNPA3P1,0.03696008237634115,0.02833070973476066
SPATS2L,0.07268062818867232,0.23973968629377318
IGFBP2,0.03495391551433113,0.016457383797010502
WNT10A,0.06316316971453999,0.1834114273127857
SLC4A3,0.07805272788948858,0.2715339960920989
SP140,0.10570671356440038,0.4352017306229772
PTMA,0.05093859956076234,0.11106136080871169
CMPK2,0.11882330221912603,0.5128311318647646
TTC32,0.06503620603868882,0.194496831618379
ALK///KIF5B///ALK,0.05349477190531016,0.12618984686568435
MYADML,0.050155780009827414,0.1064283106598417
EIF2AK2,0.062179884803786674,0.17759194018231422
LOC375196,0.046784621509501606,0.08647639917124221
SLC8A1,0.04022673820319781,0.04766413114311712
COX7A2L,0.0660470076964488,0.20047917424813308
SRBD1,0.04685935162430453,0.08691868292501313
PNPT1,0.03468980584465254,0.0148942734442338
VPS54,0.04264087489920158,0.06195199143666073
NAT8B,0.0464578013012995,0.08454214189259338
REG1B,0.04019069348410113,0.04745080357487049
CREG2,0.040894498513667936,0.051616213078396055
RBM43,0.03890289754962432,0.03982909415433261
RPRM,0.04579802605546727,0.0806373188752415
IFIH1,0.08959856428007548,0.3398670352252566
LINC01124,0.050310951770608583,0.10734668137315488
SESTD1,0.053449122722470835,0.12591967610526208
STAT1,0.06168309834820055,0.17465175229449126
PGAP1,0.07268103792272966,0.23974211126953301
TMEM237,0.03498982518750738,0.016669912107598054
BARD1,0.04166195128994783,0.0561583162938149
NPPC,0.03563482165238332,0.020487268181606604
HES6,0.050356461273047756,0.10761602544714867
TGM3,0.059227606877567576,0.1601191373259737
SNORD57,0.03584133791575768,0.021709516915210596
HSPA12B,0.04040774881479865,0.04873542687151679
LOC643406,0.058073577132657234,0.1532891115875111
CRLS1,0.040925861486585106,0.05180183213475376
BMP2,0.03643698290095862,0.025234790503565686
BTBD3,0.04259262601729119,0.06166643458099617
SLC24A3,0.04835497446839386,0.09577039802613156
LINC00028,0.04535660121829323,0.07802478396200181
MYH7B,0.04176838962693796,0.05678826243203877
MMP24,0.04334021394066821,0.06609096937392349
MYL9,0.08226321454327551,0.2964533990309305
TLDC2,0.038634508313141254,0.03824065555368973
LOC100287792,0.05049363650629294,0.10842788526088078
WFDC2,0.040434990844801136,0.048896656481850084
CD40,0.07624659037144388,0.26084452661364393
SNAI1,0.036619027205262715,0.02631220405327803
MIR1-1,0.0353803985425118,0.018981486899498346
COL9A3,0.0369397067782825,0.028210118511015396
SLC17A9,0.1068003284357393,0.44167419613103964
SIGLEC1,0.041856665420409264,0.057310715119373135
GPCPD1,0.03333337443100476,0.006866350846455964
NKX2-4,0.04212212738612662,0.05888182891988723
NKX2-2,0.059208470742218126,0.16000588175561437
NAPB,0.07300434396525511,0.24165557026102621
TSPY26P,0.06599110033323347,0.20014829132989426
NECAB3,0.052956306998438285,0.12300298865044877
TGM2,0.03582624939258625,0.021620216789221006
ADA,0.034010326750868854,0.010872834898340551
BMP7,0.053262740869020865,0.12481659114418549
ZBP1,0.052449759851072204,0.12000503294825506
CHRNA4,0.049657327262069284,0.1034782609651868
EEF1A2,0.054810767894048096,0.13397845588069024
HELZ2,0.04443720219707791,0.07258339997124014
ZBTB46,0.08619527544377621,0.319724963108084
MAP3K7CL,0.046466490947064724,0.08459357081329179
LINC00189,0.06648949744780248,0.20309801176430675
KCNJ15,0.04148189012736757,0.055092639797741365
MX1,0.0694980595308815,0.2209039275596477
PSMG1///PSMG1,0.06434095712249804,0.19038206073559719
DNMT3L,0.04140146730301242,0.054616664232355734
SPATC1L,0.048466132163532516,0.09642827527944636
TPTEP1,0.09568563977423865,0.3758928677312716
USP18,0.09440531690110311,0.3683153869812088
RANBP1,0.04769176357301037,0.09184524141255575
LOC440792,0.04236178308791846,0.060300210568043744
ZNF74,0.047495870183733746,0.09068586324517759
P2RX6,0.0402643015322847,0.047886446473911055
VPREB1,0.06389748864444302,0.18775743070966316
CRYBB3,0.03823733841159293,0.03589003966871663
KREMEN1,0.03682220165247373,0.027514674535489846
RFPL1,0.0444246417795573,0.07250906222099587
TCN2,0.03745974940733146,0.03128794606023348
APOL6,0.07494741592700295,0.2531554744610291
APOL1,0.043322034255483734,0.06598337447156091
APOBEC3D,0.04522031895437396,0.07721820911038317
CACNA1I,0.07346168218894776,0.2443622871829945
FAM83F,0.04426731943803619,0.07157796348063553
SMDT1,0.04305761976975684,0.06441846009123241
OGFRP1,0.04209574907451384,0.058725711152518546
RIBC2,0.05659556875049802,0.14454164616356296
MIRLET7A3///MIRLET7BHG,0.0399727687775522,0.046161034952059386
USP41///USP18,0.09124066090001556,0.3495856427643582
SCARF2,0.04551795882849612,0.07897976509281159
DRICH1,0.05151140270048717,0.11445144690020731
TFIP11,0.03357991292192969,0.008325467689817586
RNF185-AS1,0.0531619921556692,0.12422031855386127
LARGE1,0.03440415677586543,0.013203684011345845
APOL3,0.04112319186387201,0.052969714992014784
CHADL,0.05207790792292992,0.11780425931021848
CENPM,0.05583210669184324,0.1400231616669984
WNT7B,0.0365748007346931,0.02605045349299652
SCO2,0.038238426223169426,0.035896477787923556
SLC22A14,0.036479589497261836,0.025486953977395258
RPS27///RPS27.1,0.03687646530267856,0.0278358292797211
CCRL2///CCRL2,0.04230538386466529,0.059966416618496686
DZIP3,0.03446848878148841,0.013584427450715314
PHLDB2,0.050080971674812354,0.10598556396647626
GRAMD1C,0.04546968945179153,0.07869408694047111
TIGIT,0.03821266536621941,0.03574401437284309
DTX3L,0.046432190128937685,0.0843905643728675
PARP14,0.07616243639798666,0.26034646856337124
CFAP100,0.04068574721506415,0.050380736481116385
EFCC1,0.04341807846069291,0.06655180383527705
MRPS22,0.034554343065012316,0.014092548639802274
C3orf80,0.03779461801526407,0.03326983710010486
MTHFD2,0.05079383994887755,0.11020461350265351
HTR3E,0.03347040372171588,0.007677346911858874
ECE2,0.047158853064609214,0.08869125642670092
RTP4,0.05830191890587081,0.15464053272296552
RPL35A,0.03711124657271127,0.029225362022966737
LMLN,0.03532268652514572,0.01863992329096279
SGO1,0.04008063006419939,0.0467994026953806
XCR1,0.036412246054841786,0.02508838760848304
MIR425,0.05139302604459743,0.1137508448488946
LAMB2,0.03571461790018797,0.020959535407596395
CAMKV,0.05661248114541822,0.14464174071754954
MIR135A1,0.04450072875486272,0.07295937643688996
ITIH4,0.037447498232145014,0.03121543853413298
CPOX,0.03536670344819831,0.01890043366229685
PARP9,0.05352810104367728,0.12638710250306476
XRN1,0.06899238595858252,0.2179111420363155
LAMP3,0.0913250642520082,0.3500851767400332
DGKG,0.03754811049887534,0.03181090357687031
RPL39L,0.04264247082257138,0.061961436771792215
PIGZ,0.053643097227218585,0.12706769751968028
CCRL2///CCRL2.1,0.04786959997406281,0.09289775084897245
AFAP1-AS1,0.03622020433609056,0.02395180522166476
SH3TC1,0.04471953403401768,0.07425435665289472
LAP3,0.09447270436964218,0.3687142139149179
PI4K2B,0.03647286709987554,0.025447168046941485
STIM2,0.0386787654631426,0.03850258768754791
ATP10D,0.036869610093977725,0.027795257316930947
SRD5A3,0.03369971016755793,0.00903447737925272
MT2A,0.05444862329151368,0.13183513421392723
MT2A.1,0.05300012344227351,0.12326231250278653
RUFY3,0.06143546450263838,0.17318615268896678
SLC4A4,0.03384679731702752,0.00990500001621687
HERC6,0.03286722221653422,0.004107469078531995
HERC5,0.09585527631586663,0.3768968470053006
TIGD2,0.04202399617372444,0.05830104778369087
CYP2U1,0.04147105001955569,0.055028483552471814
KIAA1109,0.05078426970465981,0.11014797283579128
IL15,0.044852552446181033,0.07504161467875756
MMAA,0.05006608850097181,0.10589747918283073
TMA16,0.03484765431629941,0.015828486040468794
FAM218A,0.05510191181801477,0.13570156614111414
SAP30,0.06299905872754678,0.1824401505583766
TLR3,0.052863470799471915,0.12245354559562474
FAM86EP,0.05537088155264986,0.13729344037011665
PSAPL1,0.07872967164807788,0.2755404294748153
RELL1,0.07444149412861858,0.250161219832971
NAAA,0.04299296440721975,0.06403580289179234
HSD17B13,0.15872679728308733,0.7489965336175975
TIFA,0.0647497755003663,0.19280161712529287
TERF1,0.0419353219450274,0.05777623699175921
DDX60,0.14334987985167996,0.6579895710172654
DDX60L,0.06718653025206037,0.20722334043510626
AGA,0.04343684390191785,0.06666286548435947
LOC90768,0.045955686664546136,0.08157041962303375
WWC2-AS2,0.04510513667861403,0.07653651272298535
IRF2,0.05409689406629364,0.1297534550615332
CENPU,0.03749834992674627,0.031516399912730725
HMX1,0.06984631854602316,0.2229650685723119
LRRC14B,0.0567420596443324,0.1454086399128592
PRDM9,0.0839236029829395,0.30628026513101686
RXFP3,0.03664336173936084,0.0264562258992978
CRHBP,0.03659457990034253,0.026167514782852105
FAM151B,0.0581350596208426,0.15365299040313332
MSH3,0.03967231062964291,0.044382799258740495
NR2F1,0.05382056055192296,0.12811799893583503
GPR150,0.058691346765211,0.15694532799734945
RGMB,0.038790772845120294,0.03916549373930216
PAM,0.05829119186179367,0.15457704563568062
LMNB1,0.03543353984609102,0.01929599913180628
IL4,0.047569842894413364,0.091123664367821
SOWAHA,0.04933376674731998,0.10156329590173459
SPINK14,0.09020349181524621,0.3434472467868241
FBLL1,0.036173458633025984,0.023675144800647304
ARL10,0.04033740186267486,0.04831908448888154
SLC34A1,0.050748713195500596,0.10993753469604803
BTNL3,0.06453869437065797,0.19155235162310805
ERCC8,0.03880859030469141,0.03927094484054234
FAM169A,0.03700404600354732,0.028590904679213887
ANKRD34B,0.05091469025597896,0.11091985564579933
TSSK1B,0.054324343603918135,0.1310995955774325
LOC100132014,0.03985704269695145,0.045476120102506755
ZNF608,0.0788137310574797,0.2760379278558635
SLC25A2,0.03666457445953991,0.026581771558276544
ARAP3,0.04725073640958037,0.08923506009714946
PCDH12,0.03569085899519225,0.020818920372885064
ARSI,0.03341108381045717,0.0073262671216826
PFN3,0.04651034527371086,0.08485311887178601
PSMG4,0.058692344459533384,0.15695123276534273
TFAP2A-AS1,0.03350843977089605,0.007902459995846312
HFE,0.04164697458213446,0.05606967793740001
BTN3A2,0.03657425613037669,0.026047230299214217
BTN3A1,0.03453017265820519,0.013949498167030783
BTN3A3,0.0514066868273711,0.11383169501620027
BTN2A1,0.04925543600426349,0.10109970213948692
C2,0.05073362527618978,0.10984823814395547
PSMB9,0.046944547473041165,0.08742290722447135
RPS18P9///RPS18,0.09459462830057591,0.3694358102083276
HMGA1,0.037749724488083856,0.03300413862267519
RPL10A,0.04800038593768693,0.09367179632026293
CMTR1,0.03451153807241215,0.013839210974561617
DAAM2,0.05247429013082911,0.12015021329811196
PTK7,0.03896663591859074,0.040206324206234
SMIM8,0.03701489038063747,0.0286550861918395
DSE,0.03415040925830884,0.011701901164217267
RNF217,0.07753906403935766,0.2684939207969993
STXBP5,0.0629343262351756,0.18205703687265062
RPS18P9,0.0896229738627069,0.34001150123956253
GCM2,0.05137014188186007,0.1136154069009659
DTNBP1,0.03825990287468663,0.03602358550181517
ZKSCAN4,0.04217806415023598,0.0592128858447873
TNXB///TNXA,0.039770157823982785,0.044961899458475486
TNXB///TNXA.1,0.0885921754291092,0.3339108094127794
HLA-DRB5,0.041329498643624264,0.05419072391482785
TAP2,0.07277086094960335,0.24027372112461656
TAP1,0.07608881064373925,0.2599107208725155
ETV7,0.07331692756444047,0.24350556939430085
MOCS1,0.03772712021815175,0.032870357196228994
CRIP3///CRIP3,0.12296445447519033,0.5373401851370517
TNFRSF21,0.03581099495957525,0.021529934740122793
RPL39P5///ZNF525///RPL39,0.03423401165811026,0.012196694773272225
HTR1B,0.04696431263750056,0.08753988564948856
SIM1,0.06821433086475444,0.2133062899168404
AK9,0.03504016546587293,0.01696784671321325
EPB41L2,0.056702398920875516,0.14517391133397187
CTGF,0.04908114431979209,0.10006817180312444
AHI1,0.05375308830829265,0.12771867026804354
RMND1,0.036443636327079566,0.025274168233520605
SERAC1,0.051415768129785946,0.11388544192307655
AMZ1,0.045015910094710704,0.07600843286429666
IL6,0.045109213392693054,0.07656064040445187
RPS2P32,0.048323828243227625,0.09558606177268614
HAUS6,0.041113708912272354,0.05291359095900098
TYW1,0.04027099649072395,0.04792607000931792
WBSCR17,0.0383281478184754,0.036427487329002
CLDN4,0.03805291167444101,0.034798525895208016
CCDC146,0.034507459472483015,0.013815072131853515
CROT,0.03816892693431248,0.03548515222738988
STEAP1,0.05474958527682411,0.1336163518255484
FBXO24,0.05178160511086626,0.11605061661452623
MUC12,0.049678682090834175,0.10360464768160198
LRWD1,0.03949128616177054,0.04331142152319017
CAV1,0.05638529827700452,0.14329717846042686
ST7,0.04115678139300418,0.05316851172973091
CPED1,0.03855049246976384,0.037743415014407984
CCDC136,0.06825081290263252,0.21352220571866246
TMEM176A,0.05082599309971699,0.11039490915904761
ABCB8,0.03566592533898529,0.020671352674219975
NUB1,0.040178424430572325,0.047378190237339225
GALNT11,0.08696498915873037,0.32428044749448776
ACTR3B,0.06797531293014111,0.21189168283884863
TNRC18///TNRC18,0.038382762708525676,0.03675072085603356
FERD3L,0.061778465672364044,0.1752161755959856
HOXA10,0.06246164647373733,0.17925952237970783
DPY19L1,0.039241486174530237,0.041833001794544904
FAM183BP,0.047987033373804035,0.09359277031993943
NACAD,0.046272862594617985,0.08344759807147993
GRB10,0.034588745084604494,0.01429615403238938
NSUN5P2///NSUN5P1///NSUN5,0.03790076495724696,0.033898058642053544
TRIM74///TRIM73///TRIM50,0.060333251123413686,0.16666279765190287
WBSCR27,0.04086406735445968,0.05143610888128996
SEMA3C,0.033544532178463815,0.008116069804205345
HGF,0.03825795119891902,0.03601203467673055
SAMD9L,0.0381250597133006,0.0352255278547016
MIR106B,0.06662006038790542,0.2038707372900788
NAT16,0.05069862351985247,0.109641083261051
MYL10,0.04181362500299169,0.05705598411260949
THAP5,0.03701369955950094,0.028648038419415746
DOCK4,0.04402854528579009,0.07016479920760618
CTTNBP2,0.03920262945431665,0.04160303163966674
CDC26///FKBP15,0.08066368162170673,0.2869867010779399
MIR183,0.03368437018351622,0.00894368900374114
TSGA13///COPG2,0.041858402950538276,0.057320998541923414
KLF14,0.03710835312172696,0.029208237382303902
ZC3HAV1,0.06447268778953617,0.19116169735274968
PARP12,0.042453208960963024,0.060841306730261224
KEL,0.06454870442226192,0.19161159525213914
ATP6V0E2-AS1,0.0374521403601482,0.03124291256925453
TMEM176B,0.0694152231501679,0.22041366756864636
KCNH2,0.08393991910659976,0.30637683070486194
FASTK,0.04280292319907761,0.0629110603548656
CRYGN,0.04350133140951944,0.06704452924880812
CLDN23,0.04432107416631783,0.07189610621425821
NPM2,0.038278234931688394,0.036132082203666434
FGF17,0.046079809886771725,0.08230503223270054
IDO1,0.03667932998389875,0.026669100859449117
LRRCC1,0.04089974231084784,0.0516472480407651
SDC2,0.06322371768221262,0.18376977524917082
NACAP1,0.03550931738589771,0.01974448198032877
WDYHV1,0.04058048296017338,0.049757739046765254
PTP4A3,0.03856230657602561,0.037813335785688525
LY6E,0.08222236987446059,0.29621166337332266
EXOSC4,0.03465018704034398,0.014659792960218533
HGH1,0.05803946559621852,0.15308722539447103
LOXL2,0.042613080268311385,0.06178749130552605
GNRH1,0.03557911542083669,0.020157575643841245
DUSP4,0.03540044466955024,0.019100128177362168
STAR,0.061621223374672726,0.17428555058814393
VCPIP1,0.06710735599405354,0.20675475440221133
TCEB1,0.04252827950482657,0.06128560528413277
RPL30///RPL30,0.04551071948789123,0.07893691967840266
SYBU,0.03459382125151077,0.014326196889408869
ENPP2,0.035063067353556174,0.017103389564708898
LYNX1,0.03797405349185065,0.03433181052746644
SLC39A4,0.042495463506689986,0.06109138662304996
MIR101-2,0.051036040648241646,0.11163805749993878
CD274,0.09257260166855047,0.35746861958650916
PDCD1LG2,0.06695373254086992,0.20584554721417897
RPL18A,0.0662944563883056,0.20194367803738514
PHF24,0.05954497580497403,0.16199745801253687
DNAJB5,0.13183272414286304,0.5898262760311278
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1.1,0.05358057979546177,0.12669769347958962
CTSL,0.04817765295953339,0.09472093593484542
TDRD7,0.06863852402392269,0.21581684062662645
SMC2,0.04002264719203997,0.04645623605605833
FKTN,0.037081615976149805,0.029049995886995507
ACTL7A,0.06284191989790053,0.18151013791725598
TMEM268,0.08321104902446001,0.30206307584458614
CFAP157,0.034714751643521426,0.015041913008198628
MIGA2,0.04306170918143922,0.06444266292237175
PRDM12,0.03402869601892107,0.010981551830591811
BARHL1,0.05121371964494499,0.11268963535226038
GFI1B,0.04191582753866444,0.05766086102523644
FAM69B,0.04089058452494672,0.05159304847295684
TRAF2,0.05098434073483421,0.11133207601132776
UAP1L1,0.04082542828331516,0.051207426863697884
TOR4A,0.043635430800673114,0.06783818495580456
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1.2,0.03490415826057822,0.01616289977239469
DDX58,0.05292496472343946,0.1228174920929397
APTX,0.05127760540453971,0.11306773772291208
SPAG8,0.07350284384290631,0.24460589888989762
ZNF658B///ZNF658,0.03589858988030857,0.022048357740748
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1.3,0.06878074403976707,0.21665855755205732
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1.4,0.04343295966736421,0.06663987697640068
C9orf40,0.0418068142781001,0.057015675423416436
FRMD3,0.1274744447894077,0.5640321747171945
HSD17B3,0.04782412777214457,0.09262862753490202
ZFP37,0.035078166394993,0.017192751942147127
C5,0.05085202517955991,0.11054897778348038
OBP2B,0.055894181127557174,0.14039054387313005
FAM163B,0.03903888035185387,0.04063389666771
CLCN4,0.03549622455416414,0.019666993182380507
FAM47B,0.04942649379948189,0.10211209298058878
INE1,0.040740192954070026,0.05070296890224748
PPP1R3F,0.0410588914300778,0.052589158407797015
BMP15,0.05168743677257565,0.11549328940774518
FLJ44635,0.04074251783588449,0.05071672851520522
TCEAL9,0.038566912871508714,0.03784059774912347
ZCCHC12,0.03483016246229079,0.015724962007731148
SLC25A14,0.06830518696600951,0.21384401393375185
H2AFB1///H2AFB2///H2AFB3,0.0564150670140705,0.14347336216908682
ARSE,0.038039474754061005,0.0347190006382154
PIGA,0.03584074267461606,0.021705994031735724
BEND2,0.03441934325109755,0.01329356385817765
ACOT9,0.03373264501182742,0.009229399420946168
MIR221,0.05279146661922531,0.12202739505095277
ZNF182,0.04446596717425421,0.07275364301336873
HSD17B10,0.04222756211025238,0.05950583526173642
TEX13A,0.047835244781236894,0.09269442259657192
TSC22D3,0.07425439911935874,0.24905391412060232
SLC25A5-AS1,0.04219848528337063,0.059333746563961495
DCAF12L2,0.04020217150036433,0.04751873522641579
MAGEA1,0.048792157404036536,0.09835782761018277
RPS4Y2,0.201137393871278,1.0
TTTY10,0.058519768989980396,0.15592985969929082
C2.1,0.044970298223826394,0.07573848293146934
PSMB9.1,0.046944547473041165,0.08742290722447135
RPS18P9///RPS18.1,0.09459462830057591,0.3694358102083276
TNXB///TNXA.2,0.05963351427442449,0.16252146532505005
TAP2.1,0.05279303198413708,0.12203665952847999
TAP1.1,0.07608881064373925,0.2599107208725155
C2.2,0.044970298223826394,0.07573848293146934
PSMB9.2,0.046944547473041165,0.08742290722447135
RPS18P9///RPS18.2,0.09459462830057591,0.3694358102083276
TNXB///TNXA.3,0.05963351427442449,0.16252146532505005
TAP2.2,0.05606232107330936,0.14138566567325342
TAP1.2,0.07608881064373925,0.2599107208725155
RPL31,0.03550179677463219,0.019699971889718868
